steps: 59	 cu: 0.00	 dia: 2023-12-06--10:18:41	 malha: 4000000
Tempo (acima) 7.000000	 treads: 1	 ox: 0	 cc: gcc-native
steps: 59	 cu: 0.00	 dia: 2023-12-06--10:19:28	 malha: 4000000
Tempo (acima) 7.000000	 treads: 1	 ox: 0	 cc: gcc-native
steps: 59	 cu: 0.00	 dia: 2023-12-06--10:20:20	 malha: 4000000
Tempo (acima) 35.000000	 treads: 1	 ox: 0	 cc: gcc
steps: 59	 cu: 0.00	 dia: 2023-12-06--10:27:02	 malha: 4000000
Tempo (acima) 8.000000	 treads: 1	 ox: 0	 cc: gnu-mtune
steps: 59	 cu: 0.00	 dia: 2023-12-06--11:53:10	 malha: 4000000
Tempo (acima) 7.000000	 treads: 8	 ox: 0	 cc: gnu-mtune
steps: 57	 cu: -0.00	 dia: 2023-12-06--15:57:30	 malha: 16000000
Tempo (acima) 8	 treads: 0	 ox: 1411158681	 cc: (null)
steps: 71	 cu: -0.00	 dia: 2023-12-06--16:02:26	 malha: 16000000
Tempo (acima) 8	 treads: 0	 ox: -607464279	 cc: (null)
steps: 59	 cu: 0.00	 dia: 2023-12-06--17:21:03	 malha: 4000000
Tempo (acima) 1	 treads: 0	 ox: -1063662087	 cc: (null)
steps: 59	 cu: 0.00	 dia: 2023-12-06--17:22:13	 malha: 5760000
Tempo (acima) 1	 treads: 0	 ox: -912129735	 cc: (null)
steps: 59	 cu: 0.00	 dia: 2023-12-06--17:31:26	 malha: 5760000
Tempo (acima) 8	 treads: 0	 ox: -1215720455	 cc: (null)
steps: 59	 cu: 0.00	 dia: 2023-12-07--11:44:56	 malha: 5760000
Tempo (acima) 14.000000	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--11:46:21	 malha: 5760000
Tempo (acima) 35.000000	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--11:49:01	 malha: 5760000
Tempo (acima) 14.000000	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--11:49:47	 malha: 5760000
Tempo (acima) 13.000000	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--11:53:28	 malha: 5760000
Tempo (acima) 13.000000	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--11:53:54	 malha: 5760000
Tempo (acima) 14.000000	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--11:55:17	 malha: 5760000
Tempo (acima) 14.000	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--11:57:50	 malha: 5760000
Tempo (acima) 14.000	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--11:59:01	 malha: 5760000
Tempo (acima) 13.000	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--12:01:26	 malha: 5760000
Tempo (acima) 38	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--12:06:57	 malha: 5760000
Tempo (acima) 14	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--12:10:15	 malha: 5760000
Tempo (acima) 14	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--12:11:59	 malha: 5760000
Tempo (acima) 15	 treads: 12	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--12:13:02	 malha: 5760000
Tempo (acima) 14	 treads: 12	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--12:14:13	 malha: 10240000
Tempo (acima) 23	 treads: 12	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--12:15:36	 malha: 10240000
Tempo (acima) 22	 treads: 1	 ox: 0	 cc: gnu
steps: 57	 cu: -0.00	 dia: 2023-12-07--12:17:29	 malha: 10240000
Tempo (acima) 23	 treads: 1	 ox: 0	 cc: gnu0
steps: 57	 cu: -0.00	 dia: 2023-12-07--12:25:01	 malha: 10240000
Tempo (acima) 23	 treads: 1	 ox: 0	 cc: gnu
steps: 45	 cu: -0.00	 dia: 2023-12-07--12:27:24	 malha: 10240000
Tempo (acima) 102	 treads: 12	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--12:40:28	 malha: 10240000
Tempo (acima) 22	 treads: 12	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--12:56:09	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gnu
steps: 57	 cu: -0.00	 dia: 2023-12-07--12:57:41	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gnu
steps: 57	 cu: -0.00	 dia: 2023-12-07--12:59:21	 malha: 10240000
Tempo (acima) 34	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--13:01:04	 malha: 10240000
Tempo (acima) 34	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 84	 cu: -0.00	 dia: 2023-12-07--13:10:03	 malha: 10240000
Tempo (acima) 123	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--13:58:29	 malha: 10240000
Tempo (acima) 34	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--14:00:29	 malha: 10240000
Tempo (acima) 34	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--14:01:57	 malha: 10240000
Tempo (acima) 34	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--14:13:45	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gnu
steps: 57	 cu: -0.00	 dia: 2023-12-07--14:14:55	 malha: 10240000
Tempo (acima) 30	 treads: 1	 ox: 0	 cc: gnu
steps: 78	 cu: -0.00	 dia: 2023-12-07--14:40:04	 malha: 256000000
Tempo (acima) 899	 treads: 1	 ox: 0	 cc: gnu
steps: 78	 cu: -0.00	 dia: 2023-12-07--17:20:59	 malha: 256000000
Tempo (acima) 824	 treads: 2	 ox: 0	 cc: gnu_mtune
steps: 78	 cu: -0.00	 dia: 2023-12-07--17:34:55	 malha: 256000000
Tempo (acima) 836	 treads: 4	 ox: 0	 cc: gnu_mtune
steps: 78	 cu: -0.00	 dia: 2023-12-07--19:23:17	 malha: 256000000
Tempo (acima) 823	 treads: 6	 ox: 0	 cc: gnu_mtune
steps: 78	 cu: -0.00	 dia: 2023-12-07--19:37:01	 malha: 256000000
Tempo (acima) 824	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 78	 cu: -0.00	 dia: 2023-12-07--21:19:12	 malha: 256000000
Tempo (acima) 951	 treads: 2	 ox: 0	 cc: gnu_mtune
steps: 78	 cu: -0.00	 dia: 2023-12-07--21:34:49	 malha: 256000000
Tempo (acima) 937	 treads: 4	 ox: 0	 cc: gnu_mtune
steps: 78	 cu: -0.00	 dia: 2023-12-07--21:54:41	 malha: 256000000
Tempo (acima) 944	 treads: 6	 ox: 0	 cc: gnu_mtune
steps: 78	 cu: -0.00	 dia: 2023-12-07--22:10:20	 malha: 256000000
Tempo (acima) 939	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 59	 cu: 0.00	 dia: 2023-12-07--22:23:49	 malha: 4000000
Tempo (acima) 10	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--22:28:58	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--22:30:59	 malha: 10240000
Tempo (acima) 34	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 54	 cu: -0.00	 dia: 2023-12-07--22:35:13	 malha: 10240000
Tempo (acima) 97	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-07--22:38:46	 malha: 10240000
Tempo (acima) 34	 treads: 8	 ox: 0	 cc: gnu_mtune
steps: 73	 cu: -0.00	 dia: 2023-12-07--22:41:50	 malha: 10240000
Tempo (acima) 137	 treads: 8	 ox: 0	 cc: gnu_auto
steps: 77	 cu: -0.00	 dia: 2023-12-07--22:46:16	 malha: 10240000
Tempo (acima) 147	 treads: 8	 ox: 0	 cc: gnu_auto
steps: 57	 cu: -0.00	 dia: 2023-12-07--22:48:36	 malha: 10240000
Tempo (acima) 34	 treads: 8	 ox: 0	 cc: gnu_dynamic10
steps: 78	 cu: -0.00	 dia: 2023-12-07--23:57:26	 malha: 256000000
Tempo (acima) 941	 treads: 6	 ox: 0	 cc: gnu_dynamic
steps: 78	 cu: -0.00	 dia: 2023-12-08--00:13:06	 malha: 256000000
Tempo (acima) 939	 treads: 8	 ox: 0	 cc: gnu_dynamic
steps: 57	 cu: -0.00	 dia: 2023-12-11--11:49:22	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--11:51:08	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--11:54:25	 malha: 10240000
Tempo (acima) 14	 treads: 1	 ox: 0	 cc: gcc_O3
steps: 57	 cu: -0.00	 dia: 2023-12-11--11:55:55	 malha: 10240000
Tempo (acima) 15	 treads: 1	 ox: 0	 cc: gcc_O2
steps: 57	 cu: -0.00	 dia: 2023-12-11--11:56:56	 malha: 10240000
Tempo (acima) 16	 treads: 1	 ox: 0	 cc: gcc_O1
steps: 57	 cu: -0.00	 dia: 2023-12-11--11:58:49	 malha: 10240000
Tempo (acima) 30	 treads: 1	 ox: 0	 cc: gcc_march_nativ
steps: 57	 cu: -0.00	 dia: 2023-12-11--12:00:47	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gcc_funroll-loo
steps: 57	 cu: -0.00	 dia: 2023-12-11--12:02:11	 malha: 10240000
Tempo (acima) 30	 treads: 1	 ox: 0	 cc: gcc_ftree_vectorize
steps: 57	 cu: -0.00	 dia: 2023-12-11--12:06:12	 malha: 10240000
Tempo (acima) 30	 treads: 1	 ox: 0	 cc: gcc_march_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-11--12:08:02	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gcc_mtune
steps: 57	 cu: -0.00	 dia: 2023-12-11--12:09:28	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gcc_march
steps: 57	 cu: -0.00	 dia: 2023-12-11--12:12:01	 malha: 10240000
Tempo (acima) 15	 treads: 1	 ox: 0	 cc: gcc_march_O3
steps: 57	 cu: -0.00	 dia: 2023-12-11--12:19:21	 malha: 10240000
Tempo (acima) 15	 treads: 1	 ox: 0	 cc: gcc_flto
steps: 57	 cu: -0.00	 dia: 2023-12-11--12:20:25	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gcc_flto
steps: 57	 cu: -0.00	 dia: 2023-12-11--12:39:47	 malha: 10240000
Tempo (acima) 30	 treads: 1	 ox: 0	 cc: gcc_O0
steps: 57	 cu: -0.00	 dia: 2023-12-11--13:56:31	 malha: 10240000
Tempo (acima) 21	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--13:59:00	 malha: 10240000
Tempo (acima) 21	 treads: 8	 ox: 3	 cc: gcc_shared
steps: 57	 cu: -0.00	 dia: 2023-12-11--14:15:14	 malha: 10240000
Tempo (acima) 27	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--14:17:58	 malha: 10240000
Tempo (acima) 21	 treads: 8	 ox: 3	 cc: gcc_withou
steps: 57	 cu: -0.00	 dia: 2023-12-11--14:19:15	 malha: 10240000
Tempo (acima) 15	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--14:24:16	 malha: 10240000
Tempo (acima) 47	 treads: 1	 ox: 0	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--14:28:10	 malha: 10240000
Tempo (acima) 29	 treads: 1	 ox: 0	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--14:37:07	 malha: 10240000
Tempo (acima) 15	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--14:37:46	 malha: 10240000
Tempo (acima) 15	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--14:44:16	 malha: 10240000
Tempo (acima) 28	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-11--15:06:23	 malha: 10240000
Tempo (acima) 14	 treads: 1	 ox: 3	 cc: icc
steps: 57	 cu: -0.00	 dia: 2023-12-11--15:07:34	 malha: 10240000
Tempo (acima) 45	 treads: 1	 ox: 0	 cc: icc
steps: 57	 cu: -0.00	 dia: 2023-12-11--15:24:07	 malha: 10240000
Tempo (acima) 20	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-14--09:33:20	 malha: 10240000
Tempo (acima) 14	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-14--09:45:46	 malha: 10240000
Tempo (acima) 20	 treads: 1	 ox: 3	 cc: gcc
Tempo (acima) 468	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: -0.00	 dia: 2023-12-14--10:15:42	 malha: 10240000
Tempo (acima) 20	 treads: 1	 ox: 3	 cc: gnu
steps: 57	 cu: 0.50	 dia: 2023-12-14--12:02:40	 malha: 10240000
Tempo (acima) 32	 treads: 1	 ox: 3	 cc: gnu
steps: 8	 cu: 0.50	 dia: 2023-12-14--12:04:22	 malha: 10240000
Tempo (acima) 3	 treads: 1	 ox: 3	 cc: gnu
Tempo (acima) 399	 treads: 1	 ox: 3	 cc: gcc
Tempo (acima) 550	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-14--16:41:15	 malha: 10240000
Tempo (acima) 45	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-14--16:43:06	 malha: 10240000
Tempo (acima) 20	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-14--16:45:08	 malha: 10240000
Tempo (acima) 26	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-14--16:46:19	 malha: 10240000
Tempo (acima) 14	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-14--16:48:10	 malha: 10240000
Tempo (acima) 18	 treads: 8	 ox: 3	 cc: gcc_wshar
steps: 57	 cu: 0.50	 dia: 2023-12-14--16:50:32	 malha: 10240000
Tempo (acima) 31	 treads: 8	 ox: 3	 cc: gcc_shar
steps: 55	 cu: 0.50	 dia: 2023-12-14--16:53:46	 malha: 10240000
Tempo (acima) 71	 treads: 8	 ox: 3	 cc: gcc_ord
steps: 191	 cu: 0.50	 dia: 2023-12-14--16:58:15	 malha: 10240000
Tempo (acima) 218	 treads: 8	 ox: 3	 cc: gcc_ord
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:47:09	 malha: 10240000
Tempo (acima) 25	 treads: 2	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:47:33	 malha: 10240000
Tempo (acima) 24	 treads: 4	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:47:58	 malha: 10240000
Tempo (acima) 24	 treads: 6	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:48:23	 malha: 10240000
Tempo (acima) 25	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:48:47	 malha: 10240000
Tempo (acima) 24	 treads: 10	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:49:12	 malha: 10240000
Tempo (acima) 24	 treads: 12	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:49:37	 malha: 10240000
Tempo (acima) 24	 treads: 14	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:50:02	 malha: 10240000
Tempo (acima) 25	 treads: 16	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:50:27	 malha: 10240000
Tempo (acima) 25	 treads: 18	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:50:51	 malha: 10240000
Tempo (acima) 24	 treads: 20	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:51:18	 malha: 10240000
Tempo (acima) 25	 treads: 22	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--12:51:41	 malha: 10240000
Tempo (acima) 23	 treads: 24	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:12:07	 malha: 10240000
Tempo (acima) 18	 treads: 2	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:12:26	 malha: 10240000
Tempo (acima) 18	 treads: 4	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:12:44	 malha: 10240000
Tempo (acima) 18	 treads: 6	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:13:02	 malha: 10240000
Tempo (acima) 18	 treads: 8	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:13:21	 malha: 10240000
Tempo (acima) 18	 treads: 10	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:13:40	 malha: 10240000
Tempo (acima) 18	 treads: 12	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:13:58	 malha: 10240000
Tempo (acima) 18	 treads: 14	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:14:17	 malha: 10240000
Tempo (acima) 18	 treads: 16	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-15--13:14:35	 malha: 10240000
Tempo (acima) 18	 treads: 18	 ox: 3	 cc: gcc
